locality	higherGeographyId	eventId	gearType	eventDateStart	eventDateStop	timeStartUtc3	timeEndUtc3	eventTime	eventDate	duration	collector1	collector2	collector3	collector4	collector1Orcid	collector2Orcid	collector3Orcid	collector4Orcid	latStartDecMin	longStartDecMin	latStopDecMin	longStopDecMin	minimumDepthInMeters	maximumDepthInMeters	maximumElevationInMeters	sampleIdsStart	sampleIdsStop	eventRemarks	latStart	longStart	parentEventID	samplingProtocol
Føyn Harbor	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=125337	DIV_29	DIV	2024-02-23T00:00:00Z		1899-12-31T15:46:00Z	1899-12-31T16:34:00Z	15:46-03:00/16:34-03:00	2024-02-23	0.033333333333333326	Camille Moreau	Lucas Terrana	Martin Dogniez		https://orcid.org/0000-0002-0981-7442	https://orcid.org/0000-0001-5767-3220	https://orcid.org/0000-0002-9708-1761		64°33,49305	61°59,8420				36		3702	3772				https://www.wikidata.org/wiki/Q137398578	Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).
Føyn Harbor	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=125337	VV_4	VV	2024-02-23T00:00:00Z		1899-12-31T13:00:00Z	1899-12-31T13:30:00Z	13:00-03:00/13:30-03:00	2024-02-23	0.02083333333333337	Emil De Borger				https://orcid.org/0000-0003-4905-1637				64°32,803	61°59,7795											https://www.wikidata.org/wiki/Q137398578	
Føyn Harbor	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=125337	DRM_9	DRM	2024-02-23T00:00:00Z		1899-12-31T14:18:00Z	1899-12-31T14:42:00Z	14:18-03:00/14:42-03:00	2024-02-23	0.01666666666666672	Bruno Danis				https://orcid.org/0000-0002-9037-7623				64°32,7875	61°69,7601											https://www.wikidata.org/wiki/Q137398578	Drone Mapping | https://doi.org/10.5281/zenodo.11653690 | Aerial footage was shot by Bruno Danis, Camille Moreau and Henri Robert using DJI MavicPro2, DJI Mavic Mini Pro3 drones, for mapping, photogrammetry and documentation purposes. Drone-derived media were gathered in the framework of the expedition, both for outreach and research purposes.
Føyn Harbor	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=125337	DRM_8	DRM	2024-02-23T00:00:00Z		1899-12-31T10:46:00Z	1899-12-31T13:12:00Z	10:46-03:00/13:12-03:00	2024-02-23	0.10138888888888892	Bruno Danis				https://orcid.org/0000-0002-9037-7623				64°32,7875	61°69,7601											https://www.wikidata.org/wiki/Q137398578	Drone Mapping | https://doi.org/10.5281/zenodo.11653690 | Aerial footage was shot by Bruno Danis, Camille Moreau and Henri Robert using DJI MavicPro2, DJI Mavic Mini Pro3 drones, for mapping, photogrammetry and documentation purposes. Drone-derived media were gathered in the framework of the expedition, both for outreach and research purposes.
Føyn Harbor	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=125337	RD_14	RD	2024-02-25T00:00:00Z		1899-12-31T08:30:00Z	1899-12-31T08:50:00Z	08:30-03:00/08:50-03:00	2024-02-25	0.013888888888888895	Henri Robert	Bruno Danis				https://orcid.org/0000-0002-9037-7623			64°32,688	61°59,117	64°32,707	61°59,181	35	50		3894	3900				https://www.wikidata.org/wiki/Q137398578	Rauschert Dredge | https://doi.org/10.5281/zenodo.11653690 | A “Rauschert” dredge (RD) was used at each working area to sample the general macro-benthic communities. This small dredge designed by Biologist Martin Rauschert (AWI) several decades ago is an excellent tool (widely used in the scientific benthic research community) to capture a large diversity of specimen of all taxa and keep them in a good shape for further identification and processing. The dredge consists of a 50x50x20 cm double sided sledge-like metal frame that slides on the sea floor (on either side). Organisms are lifted from the sediment surface by a chain that scrapes the seabed under the dredge’s frame. At the bottom of the dredge a large 50x70x20 cm bag of 500µ mesh is attached to collect all the floating organisms lifted by the chain. This collecting bag is protected by a coarse nylon 1 cm mesh size bag to support the weight of the sample collected. Both bags are protected on top and at the bottom by a rubber carpet that covers the whole surface of the collecting bag. The RD is usually deployed from a zodiac but can also be deployed from the deck of Australis. The RD is being held and hauled by a rope of at least 1.5 times the length of the depth of deployment. A distance of 100 meter is travelled to the end point of deployment at very low speed that allows the dredge to sweep the sea floor without floating above the ground. At the end point the rope is pulled by hand until the RD reaches the water surface. The whole device containing the samples in its bags is placed in a bucket for further processing on the ship’s deck. A total of 15 RD was deployed during the TANGO2 expedition at each station’s point of interest (deeper “pools”, canyons, channel slope, plateau).
Føyn Harbor	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=125337	DIV_32	DIV	2024-02-25T00:00:00Z		1899-12-31T15:30:00Z	1899-12-31T15:55:00Z	15:30-03:00/15:55-03:00	2024-02-25	0.01736111111111105	Lucas Terrana	Camille Moreau	Manon Bayat		https://orcid.org/0000-0001-5767-3220	https://orcid.org/0000-0002-0981-7442			64°32,8270	61°59,3230				35							https://www.wikidata.org/wiki/Q137398578	Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).
Føyn Harbor	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=125337	DIV_33	DIV	2024-02-25T00:00:00Z		1899-12-31T09:15:00Z	1899-12-31T10:02:00Z	09:15-03:00/10:02-03:00	2024-02-25	0.032638888888888884	Martin Dogniez	Anthony Voisin			https://orcid.org/0000-0002-9708-1761	https://orcid.org/0000-0003-3696-4445			64°35,2475	62°00,188				21							https://www.wikidata.org/wiki/Q137398578	Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).
Føyn Harbor	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=125337	ROV_20	ROV	2024-02-25T00:00:00Z		1899-12-31T14:00:00Z	1899-12-31T16:00:00Z	14:00-03:00/16:00-03:00	2024-02-25	0.08333333333333326	Lea Katz	Henri Robert			https://orcid.org/0000-0001-5748-602X				64°32,8116	61°59,7695											https://www.wikidata.org/wiki/Q137398578	Remotely Operated Vehicle | https://doi.org/10.5281/zenodo.11653690 | A small affordable Remotely Operated Vehicle (ROV), the BlueROV2 from BlueRobotics, was equipped with a downward looking GoPro (HERO10), a single-beam sonar and a pair of lasers. The ROV was deployed from the Australis itself or from a Bombard C4 tender. With a person managing the tether to assist the pilot. GPS coordinates were taken on the surface using a handheld GPS (Garmin Oregon 600), then the ROV headed straight downwards until reaching the bottom. It was then flown at a constant altitude above the seafloor (1 meter), with a known bearing, for approx. 15 minutes at a pace of 0,1m/s, resulting in transects between 90-110 meters, depending on the geomorphological characteristics of the site. Then, it was brought back straight upwards to the surface and a second GPS point was recorded. If, for weather or logistic reasons, it was not possible to retrieve the second GPS point, it was calculated afterwards using distance and bearing.
Føyn Harbor	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=125337	DRM_11	DRM	2024-02-25T00:00:00Z		1899-12-31T15:52:00Z	1899-12-31T16:15:00Z	15:52-03:00/16:15-03:00	2024-02-25	0.015972222222222276	Bruno Danis				https://orcid.org/0000-0002-9037-7623				64°32,7875	61°69,7601											https://www.wikidata.org/wiki/Q137398578	Drone Mapping | https://doi.org/10.5281/zenodo.11653690 | Aerial footage was shot by Bruno Danis, Camille Moreau and Henri Robert using DJI MavicPro2, DJI Mavic Mini Pro3 drones, for mapping, photogrammetry and documentation purposes. Drone-derived media were gathered in the framework of the expedition, both for outreach and research purposes.
Føyn Harbor	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=125337	NIS_96	NIS	2024-02-25T00:00:00Z		1899-12-31T14:00:00Z	1899-12-31T15:00:00Z	14:00-03:00/15:00-03:00	2024-02-25	0.04166666666666663	Axelle Brusselman				https://orcid.org/0009-0002-6669-2911				64°53,247	62°00,188			0	17		4002	4011				https://www.wikidata.org/wiki/Q137398578	Niskin bottle | https://doi.org/10.5281/zenodo.11653690 | Water samples were collected using Niskin bottles during NIS events as part of the expedition environmental parameters and biogeochemistry work. See Table 5 (Parameters to be measured in the water column) and Table 11 (Overview of the sampling effort … (DIV = diving event, NIS = Niskin event)) for the list of parameters and station-level sampling effort details.
Føyn Harbor	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=125337	RD_15	RD	2025-02-26T00:00:00Z		1899-12-31T08:20:00Z	1899-12-31T08:40:00Z	08:20-03:00/08:40-03:00	2025-02-26	0.013888888888888895	Henri Robert	Bruno Danis				https://orcid.org/0000-0002-9037-7623			64°32,285	61°59,182	64°32,349	61°59,344				4035	4045				https://www.wikidata.org/wiki/Q137398578	Rauschert Dredge | https://doi.org/10.5281/zenodo.11653690 | A “Rauschert” dredge (RD) was used at each working area to sample the general macro-benthic communities. This small dredge designed by Biologist Martin Rauschert (AWI) several decades ago is an excellent tool (widely used in the scientific benthic research community) to capture a large diversity of specimen of all taxa and keep them in a good shape for further identification and processing. The dredge consists of a 50x50x20 cm double sided sledge-like metal frame that slides on the sea floor (on either side). Organisms are lifted from the sediment surface by a chain that scrapes the seabed under the dredge’s frame. At the bottom of the dredge a large 50x70x20 cm bag of 500µ mesh is attached to collect all the floating organisms lifted by the chain. This collecting bag is protected by a coarse nylon 1 cm mesh size bag to support the weight of the sample collected. Both bags are protected on top and at the bottom by a rubber carpet that covers the whole surface of the collecting bag. The RD is usually deployed from a zodiac but can also be deployed from the deck of Australis. The RD is being held and hauled by a rope of at least 1.5 times the length of the depth of deployment. A distance of 100 meter is travelled to the end point of deployment at very low speed that allows the dredge to sweep the sea floor without floating above the ground. At the end point the rope is pulled by hand until the RD reaches the water surface. The whole device containing the samples in its bags is placed in a bucket for further processing on the ship’s deck. A total of 15 RD was deployed during the TANGO2 expedition at each station’s point of interest (deeper “pools”, canyons, channel slope, plateau).
Føyn Harbor	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=125337	NIS_97	NIS	2025-02-26T00:00:00Z		1899-12-31T08:15:00Z	1899-12-31T09:00:00Z	08:15-03:00/09:00-03:00	2025-02-26	0.03125	Manon Bayat	Axelle Brusselman				https://orcid.org/0009-0002-6669-2911			64°35,2475	62°00,188						4046	4050				https://www.wikidata.org/wiki/Q137398578	Niskin bottle | https://doi.org/10.5281/zenodo.11653690 | Water samples were collected using Niskin bottles during NIS events as part of the expedition environmental parameters and biogeochemistry work. See Table 5 (Parameters to be measured in the water column) and Table 11 (Overview of the sampling effort … (DIV = diving event, NIS = Niskin event)) for the list of parameters and station-level sampling effort details.
Føyn Harbor	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=125337	DIV_37	DIV	2025-02-26T00:00:00Z		1899-12-31T09:22:00Z	1899-12-31T10:03:00Z	09:22-03:00/10:03-03:00	2025-02-26	0.028472222222222232	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			64°32,363	62°00,027				23							https://www.wikidata.org/wiki/Q137398578	Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).
Føyn Harbor	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=125337	DIV_38	DIV	2025-02-26T00:00:00Z		1899-12-31T09:15:00Z	1899-12-31T10:15:00Z	09:15-03:00/10:15-03:00	2025-02-26	0.04166666666666663	Lucas Terrana	Camille Moreau	Lea Katz		https://orcid.org/0000-0001-5767-3220	https://orcid.org/0000-0002-0981-7442	https://orcid.org/0000-0001-5748-602X		64°33,28015	61°59,5692				23							https://www.wikidata.org/wiki/Q137398578	Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).
Føyn Harbor	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=125337	ROV_21	ROV	2025-02-26T00:00:00Z		1899-12-31T11:20:00Z	1899-12-31T12:30:00Z	11:20-03:00/12:30-03:00	2025-02-26	0.04861111111111116	Lea Katz	Henri Robert			https://orcid.org/0000-0001-5748-602X				64°32,086	61°59,385											https://www.wikidata.org/wiki/Q137398578	Remotely Operated Vehicle | https://doi.org/10.5281/zenodo.11653690 | A small affordable Remotely Operated Vehicle (ROV), the BlueROV2 from BlueRobotics, was equipped with a downward looking GoPro (HERO10), a single-beam sonar and a pair of lasers. The ROV was deployed from the Australis itself or from a Bombard C4 tender. With a person managing the tether to assist the pilot. GPS coordinates were taken on the surface using a handheld GPS (Garmin Oregon 600), then the ROV headed straight downwards until reaching the bottom. It was then flown at a constant altitude above the seafloor (1 meter), with a known bearing, for approx. 15 minutes at a pace of 0,1m/s, resulting in transects between 90-110 meters, depending on the geomorphological characteristics of the site. Then, it was brought back straight upwards to the surface and a second GPS point was recorded. If, for weather or logistic reasons, it was not possible to retrieve the second GPS point, it was calculated afterwards using distance and bearing.
